"county"	"state"	"region"	"population2000"	"black2000"	"white2000"	"medianincome2000"	"poverty2000"	"blue2000"	"red2000"	"population2008"	"black2008"	"white2008"	"medianincome2008"	"poverty2008"	"blue2008"	"red2008"	"population2010"	"black2010"	"white2010"	"medianincome2010"	"poverty2010"	"blue2010"	"red2010"	"blue2012"	"red2012"
"46085"	"south dakota"	"west_north_central"	3895	0.00077	0.6475	29966	0.20745	0.34776	0.63131	3755	8e-04	0.58349	34318	0.21838	0.43266	0.54479	3755	8e-04	0.58349	34318	0.21838	0.43266	0.54479	0.38559592096877	0.594646271510516
"46087"	"south dakota"	"west_north_central"	5832	0.00051	0.98868	37762	0.08745	0.36678	0.61193	5618	0.00142	0.98024	45730	0.08455	0.41392	0.55891	5618	0.00142	0.98024	45730	0.08455	0.41392	0.55891	0.346345197091466	0.633371603520857
"46089"	"south dakota"	"west_north_central"	2904	0	0.99346	25361	0.11742	0.20819	0.75723	2459	0.00041	0.9817	31945	0.15128	0.32073	0.66545	2459	0.00041	0.9817	31945	0.15128	0.32073	0.66545	0.223868312757202	0.758024691358025
"46091"	"south dakota"	"west_north_central"	4576	0.00087	0.92592	32910	0.11145	0.45166	0.52766	4656	0.0015	0.85352	39303	0.12092	0.57554	0.41077	4656	0.0015	0.85352	39303	0.12092	0.57554	0.41077	0.533970810266734	0.447408152994464
"46093"	"south dakota"	"west_north_central"	24253	0.01484	0.92652	39733	0.09067	0.24205	0.7335	25434	0.01254	0.92022	44568	0.08693	0.32319	0.64751	25434	0.01254	0.92022	44568	0.08693	0.32319	0.64751	0.270835260382943	0.699287762464157
"46095"	"south dakota"	"west_north_central"	2083	0	0.44743	23808	0.29189	0.30286	0.67531	2048	0.00098	0.39746	27455	0.32227	0.44247	0.52788	2048	0.00098	0.39746	27455	0.32227	0.44247	0.52788	0.487646293888166	0.495448634590377
"46097"	"south dakota"	"west_north_central"	2884	0.0052	0.98752	31574	0.10472	0.41311	0.57188	2389	0.00126	0.97823	38370	0.1172	0.49672	0.47373	2389	0.00126	0.97823	38370	0.1172	0.49672	0.47373	0.420175438596491	0.557894736842105
"46099"	"south dakota"	"west_north_central"	148281	0.01515	0.93027	44887	0.06978	0.44065	0.5447	169468	0.03781	0.88052	48443	0.0879	0.49456	0.48728	169468	0.03781	0.88052	48443	0.0879	0.49456	0.48728	0.452791745575655	0.526741983935218
"46101"	"south dakota"	"west_north_central"	6595	0.00288	0.84913	37813	0.0884	0.4819	0.49762	6486	0.00509	0.81036	47045	0.09174	0.51106	0.46343	6486	0.00509	0.81036	47045	0.09174	0.51106	0.46343	0.47115067589845	0.50609957138147
"46103"	"south dakota"	"west_north_central"	88565	0.00852	0.86704	38476	0.11605	0.30426	0.67555	100948	0.0104	0.83558	46972	0.12865	0.38466	0.59643	100948	0.0104	0.83558	46972	0.12865	0.38466	0.59643	0.34014125691664	0.634958837554546
"46105"	"south dakota"	"west_north_central"	3363	0.00149	0.9664	29913	0.14481	0.18401	0.76642	2982	0.00067	0.96915	33755	0.14319	0.29597	0.65362	2982	0.00067	0.96915	33755	0.14319	0.29597	0.65362	0.20062893081761	0.757861635220126
"46107"	"south dakota"	"west_north_central"	2693	0	0.98143	33786	0.10397	0.23829	0.74431	2329	0.00129	0.97553	43348	0.09446	0.33472	0.65069	2329	0.00129	0.97553	43348	0.09446	0.33472	0.65069	0.245474293989862	0.745112237509051
"46109"	"south dakota"	"west_north_central"	10016	0.001	0.68291	29101	0.1883	0.41728	0.54909	10149	0.00108	0.6173	36718	0.17292	0.58907	0.39264	10149	0.00108	0.6173	36718	0.17292	0.58907	0.39264	0.540883458646617	0.442434210526316
"46111"	"south dakota"	"west_north_central"	2675	0.00037	0.98879	34561	0.10467	0.36909	0.60489	2355	0	0.97962	41364	0.13758	0.41425	0.55427	2355	0	0.97962	41364	0.13758	0.41425	0.55427	0.348878923766816	0.617040358744395
"46113"	"south dakota"	"west_north_central"	12466	8e-04	0.04508	22286	0.38761	0.85356	0.12903	13586	0.00029	0.02922	25048	0.45451	0.88687	0.09881	13586	0.00029	0.02922	25048	0.45451	0.88687	0.09881	0.933546325878594	0.0600638977635783
"46115"	"south dakota"	"west_north_central"	7454	0.00215	0.97558	32617	0.11806	0.38794	0.59592	6415	0.00265	0.97116	43905	0.11878	0.47415	0.5078	6415	0.00265	0.97116	43905	0.11878	0.47415	0.5078	0.427490956922065	0.549161460046037
"46117"	"south dakota"	"west_north_central"	2772	0.0018	0.93038	42632	0.0873	0.29109	0.69153	2966	0.00303	0.9002	51185	0.08159	0.3284	0.65486	2966	0.00303	0.9002	51185	0.08159	0.3284	0.65486	0.282467532467532	0.69025974025974
"46119"	"south dakota"	"west_north_central"	1556	0	0.97815	36569	0.08098	0.23995	0.72675	1373	0.00073	0.96577	48816	0.08084	0.27971	0.69748	1373	0.00073	0.96577	48816	0.08084	0.27971	0.69748	0.227941176470588	0.748774509803922
"46121"	"south dakota"	"west_north_central"	9050	0.00088	0.12575	20601	0.38884	0.66466	0.31995	9612	0.00166	0.09582	24742	0.41698	0.78076	0.20191	9612	0.00166	0.09582	24742	0.41698	0.78076	0.20191	0.791349619543452	0.199439327192631
"46123"	"south dakota"	"west_north_central"	6430	0.00031	0.87481	30027	0.16392	0.28897	0.69042	5644	0.00106	0.83079	38887	0.18196	0.32194	0.65481	5644	0.00106	0.83079	38887	0.18196	0.32194	0.65481	0.273875882571535	0.707915273132664
"46125"	"south dakota"	"west_north_central"	8849	0.00147	0.98859	37914	0.07707	0.35315	0.62787	8347	0.0024	0.97472	47749	0.07775	0.38626	0.58318	8347	0.0024	0.97472	47749	0.07775	0.38626	0.58318	0.335154394299287	0.644893111638955
"46127"	"south dakota"	"west_north_central"	12584	0.00334	0.96845	46919	0.06421	0.40852	0.56566	14399	0.0066	0.95548	58785	0.06007	0.42124	0.55967	14399	0.0066	0.95548	58785	0.06007	0.42124	0.55967	0.366245392311743	0.618483412322275
"46129"	"south dakota"	"west_north_central"	5974	0.00033	0.86575	30157	0.1463	0.28241	0.6886	5438	0.0011	0.82641	36704	0.14932	0.3483	0.62943	5438	0.0011	0.82641	36704	0.14932	0.3483	0.62943	0.272542648253452	0.703086921202275
"46135"	"south dakota"	"west_north_central"	21652	0.01164	0.95104	36374	0.08798	0.41144	0.5611	22438	0.01515	0.92829	46028	0.09925	0.4774	0.49724	22438	0.01515	0.92829	46028	0.09925	0.4774	0.49724	0.424022571543732	0.550483675937122
"46137"	"south dakota"	"west_north_central"	2519	0	0.26399	19553	0.43033	0.43551	0.53259	2801	0.00214	0.21778	25084	0.49375	0.62177	0.35017	2801	0.00214	0.21778	25084	0.49375	0.62177	0.35017	0.576872536136662	0.412614980289093
"47001"	"tennessee"	"east_south_central"	71330	0.03878	0.93359	37101	0.12128	0.47104	0.51037	75129	0.03789	0.91929	43645	0.14982	0.36098	0.62322	75129	0.03789	0.91929	43645	0.14982	0.36098	0.62322	0.341379426758043	0.639444988352858
"47003"	"tennessee"	"east_south_central"	37586	0.08485	0.86841	36759	0.12736	0.50266	0.48423	45058	0.0791	0.81779	39042	0.16339	0.32418	0.65886	45058	0.0791	0.81779	39042	0.16339	0.32418	0.65886	0.291484791796577	0.694658075244232
"47005"	"tennessee"	"east_south_central"	16537	0.02104	0.96438	29429	0.16121	0.58628	0.3936	16489	0.01947	0.95439	31917	0.1783	0.40824	0.57046	16489	0.01947	0.95439	31917	0.1783	0.40824	0.57046	0.362365418608388	0.61867266591676
"47007"	"tennessee"	"east_south_central"	12367	0.03703	0.94445	29282	0.17619	0.41849	0.56721	12876	0.0365	0.93569	32457	0.22212	0.3171	0.66179	12876	0.0365	0.93569	32457	0.22212	0.3171	0.66179	0.290662996100023	0.693278274833677
"47009"	"tennessee"	"east_south_central"	105823	0.02908	0.94725	38899	0.10086	0.36122	0.62154	123010	0.02748	0.93483	45447	0.10454	0.29534	0.68876	123010	0.02748	0.93483	45447	0.10454	0.29534	0.68876	0.26270325203252	0.719857723577236
"47011"	"tennessee"	"east_south_central"	87965	0.03991	0.92982	36101	0.1156	0.2978	0.68495	98963	0.04263	0.90323	39569	0.12528	0.24501	0.74188	98963	0.04263	0.90323	39569	0.12528	0.24501	0.74188	0.223467571476249	0.762515296473468
"47013"	"tennessee"	"east_south_central"	39854	0.00301	0.98131	25989	0.20271	0.52266	0.46566	40716	0.00307	0.97696	31128	0.22603	0.30622	0.67588	40716	0.00307	0.97696	31128	0.22603	0.30622	0.67588	0.275026866165165	0.711085393072663
"47015"	"tennessee"	"east_south_central"	12826	0.01458	0.96866	33988	0.13449	0.5742	0.40962	13801	0.01217	0.96551	38092	0.15093	0.36852	0.60876	13801	0.01217	0.96551	38092	0.15093	0.36852	0.60876	0.314009661835749	0.665861513687601
"47017"	"tennessee"	"east_south_central"	29475	0.10348	0.87678	31361	0.1374	0.48388	0.50476	28522	0.10094	0.86793	34747	0.16871	0.34175	0.64013	28522	0.10094	0.86793	34747	0.16871	0.34175	0.64013	0.320424158598432	0.665652374366067
"47019"	"tennessee"	"east_south_central"	56742	0.00997	0.97487	28550	0.15248	0.35201	0.63402	57424	0.01323	0.96362	29854	0.21085	0.25665	0.72819	57424	0.01323	0.96362	29854	0.21085	0.25665	0.72819	0.232251176784588	0.751977483379434
"47021"	"tennessee"	"east_south_central"	35912	0.01481	0.96856	46811	0.08134	0.4805	0.5038	39105	0.01442	0.95573	51442	0.08945	0.33467	0.65145	39105	0.01442	0.95573	51442	0.08945	0.33467	0.65145	0.30677999604665	0.676418264479146
"47023"	"tennessee"	"east_south_central"	15540	0.10026	0.88134	34772	0.13372	0.38268	0.60876	17131	0.09159	0.87683	39777	0.14593	0.27822	0.71017	17131	0.09159	0.87683	39777	0.14593	0.27822	0.71017	0.253595997498437	0.730456535334584
"47025"	"tennessee"	"east_south_central"	29862	0.0075	0.9779	26843	0.19516	0.42678	0.55811	32213	0.00875	0.9693	31072	0.19992	0.29539	0.68858	32213	0.00875	0.9693	31072	0.19992	0.29539	0.68858	0.239044999017489	0.748378856356848
"47027"	"tennessee"	"east_south_central"	7976	0.01442	0.96753	24494	0.19672	0.56101	0.4265	7861	0.01323	0.9654	27548	0.20875	0.41683	0.55979	7861	0.01323	0.9654	27548	0.20875	0.41683	0.55979	0.367730496453901	0.619503546099291
"47029"	"tennessee"	"east_south_central"	33565	0.01993	0.96163	26574	0.19279	0.37816	0.60406	35662	0.01876	0.9509	28906	0.20296	0.26761	0.71669	35662	0.01876	0.9509	28906	0.20296	0.26761	0.71669	0.244890829694323	0.738777292576419
"47031"	"tennessee"	"east_south_central"	48014	0.03591	0.93427	35885	0.12623	0.4914	0.49404	52796	0.03495	0.91979	39882	0.16628	0.34305	0.63733	52796	0.03495	0.91979	39882	0.16628	0.34305	0.63733	0.304801995634549	0.67628105186571
"47033"	"tennessee"	"east_south_central"	14532	0.14368	0.81957	30957	0.14341	0.49724	0.49191	14586	0.12635	0.78692	32843	0.17256	0.32582	0.66159	14586	0.12635	0.78692	32843	0.17256	0.32582	0.66159	0.303620156448972	0.688011642714208
"47035"	"tennessee"	"east_south_central"	46802	0.00126	0.98109	31276	0.14166	0.40196	0.57811	56053	0.00287	0.96812	36347	0.14668	0.30682	0.67813	56053	0.00287	0.96812	36347	0.14668	0.30682	0.67813	0.247979717952781	0.738829028680082
"47037"	"tennessee"	"east_south_central"	569891	0.25917	0.66992	40423	0.11405	0.57773	0.40327	626681	0.27722	0.61441	46249	0.16199	0.59898	0.38911	626681	0.27722	0.61441	46249	0.16199	0.59898	0.38911	0.585153261547276	0.397957636115464
"47039"	"tennessee"	"east_south_central"	11731	0.03469	0.94118	29300	0.15114	0.52128	0.46819	11757	0.02875	0.94744	32776	0.17088	0.32878	0.65106	11757	0.02875	0.94744	32776	0.17088	0.32878	0.65106	0.306497175141243	0.676318267419962
"47041"	"tennessee"	"east_south_central"	17423	0.01435	0.95581	31204	0.15434	0.60096	0.38484	18723	0.01335	0.92677	34735	0.19409	0.40085	0.5782	18723	0.01335	0.92677	34735	0.19409	0.40085	0.5782	0.338432719325632	0.645332500780518
"47043"	"tennessee"	"east_south_central"	43156	0.04583	0.9325	39293	0.11067	0.53561	0.45102	49666	0.0414	0.91835	43261	0.13158	0.38455	0.59824	49666	0.0414	0.91835	43261	0.13158	0.38455	0.59824	0.349475338084283	0.63335390831042
"47045"	"tennessee"	"east_south_central"	37279	0.12862	0.85397	33719	0.1445	0.45815	0.53053	38335	0.14287	0.81993	36356	0.17128	0.30526	0.68228	38335	0.14287	0.81993	36356	0.17128	0.30526	0.68228	0.272246376811594	0.718913043478261
"47047"	"tennessee"	"east_south_central"	28806	0.35947	0.62477	40027	0.12869	0.4369	0.5553	38413	0.28074	0.6919	53624	0.12452	0.35795	0.63223	38413	0.28074	0.6919	53624	0.12452	0.35795	0.63223	0.341631734996422	0.648297720069523
"47049"	"tennessee"	"east_south_central"	16625	0.00108	0.99242	24099	0.21774	0.41947	0.56676	17959	0.00173	0.98129	28038	0.2288	0.2717	0.71064	17959	0.00173	0.98129	28038	0.2288	0.2717	0.71064	0.226269956458636	0.760522496371553
"47051"	"tennessee"	"east_south_central"	39270	0.05493	0.92198	36271	0.12055	0.53284	0.44653	41052	0.05137	0.90763	40432	0.16472	0.37936	0.60458	41052	0.05137	0.90763	40432	0.16472	0.37936	0.60458	0.347474998447108	0.636809739735387
"47053"	"tennessee"	"east_south_central"	48152	0.19723	0.78663	32081	0.12841	0.50551	0.48352	49683	0.18799	0.78474	33481	0.16557	0.34847	0.63596	49683	0.18799	0.78474	33481	0.16557	0.34847	0.63596	0.33375705496517	0.65505669395434
"47055"	"tennessee"	"east_south_central"	29447	0.11804	0.8644	35754	0.11988	0.54908	0.43483	29485	0.10215	0.86417	38046	0.15815	0.39473	0.59047	29485	0.10215	0.86417	38046	0.15815	0.39473	0.59047	0.348152264517922	0.640363063814022
"47057"	"tennessee"	"east_south_central"	20659	0.00324	0.98407	29035	0.16496	0.38118	0.60478	22657	0.00472	0.97003	29122	0.19367	0.27536	0.70598	22657	0.00472	0.97003	29122	0.19367	0.27536	0.70598	0.230068965517241	0.754344827586207
"47059"	"tennessee"	"east_south_central"	62909	0.02113	0.96423	31100	0.1369	0.37995	0.60242	68831	0.01995	0.94954	34225	0.16708	0.2882	0.69522	68831	0.01995	0.94954	34225	0.16708	0.2882	0.69522	0.259681664368969	0.7199732631491
"47061"	"tennessee"	"east_south_central"	14332	0.0014	0.98332	24502	0.22404	0.64621	0.3379	13703	0.0027	0.97745	27373	0.30205	0.42552	0.55332	13703	0.0027	0.97745	27373	0.30205	0.42552	0.55332	0.38819065686507	0.593312781598293
"47063"	"tennessee"	"east_south_central"	58128	0.04122	0.90717	33449	0.12903	0.38398	0.60023	62544	0.0404	0.866	37622	0.16398	0.30028	0.68411	62544	0.0404	0.866	37622	0.16398	0.30028	0.68411	0.261188811188811	0.725024975024975
"47065"	"tennessee"	"east_south_central"	307896	0.20138	0.76324	39048	0.11469	0.42954	0.55329	336463	0.20181	0.73921	43214	0.13627	0.43551	0.55384	336463	0.20181	0.73921	43214	0.13627	0.43551	0.55384	0.413111298482293	0.561249297358066
"47067"	"tennessee"	"east_south_central"	6786	0.00486	0.97907	20849	0.26437	0.33253	0.64723	6819	0.00352	0.97991	23901	0.2933	0.26952	0.70861	6819	0.00352	0.97991	23901	0.2933	0.26952	0.70861	0.232160312805474	0.74633431085044
"47069"	"tennessee"	"east_south_central"	28105	0.40975	0.57342	28736	0.17581	0.56265	0.42361	27253	0.41394	0.5643	33734	0.20027	0.52674	0.46498	27253	0.41394	0.5643	33734	0.20027	0.52674	0.46498	0.525059894585529	0.466123622424533
"47071"	"tennessee"	"east_south_central"	25578	0.03691	0.94914	28646	0.17754	0.4253	0.56377	26026	0.03443	0.93691	32222	0.20168	0.27843	0.70523	26026	0.03443	0.93691	32222	0.20168	0.27843	0.70523	0.235064316341115	0.751405431157694
"47073"	"tennessee"	"east_south_central"	53563	0.0155	0.97242	32620	0.14305	0.39496	0.58902	56833	0.01302	0.96453	36509	0.20296	0.28184	0.70133	56833	0.01302	0.96453	36509	0.20296	0.28184	0.70133	0.257011471019253	0.726464197281318
"47075"	"tennessee"	"east_south_central"	19797	0.51048	0.46734	28661	0.17169	0.60003	0.39426	18787	0.50381	0.45867	32115	0.21845	0.60251	0.38973	18787	0.50381	0.45867	32115	0.21845	0.60251	0.38973	0.603541694198493	0.391172195057486
"47077"	"tennessee"	"east_south_central"	25522	0.08001	0.90451	33170	0.12954	0.37695	0.61353	27769	0.07876	0.89179	37746	0.15913	0.27884	0.70786	27769	0.07876	0.89179	37746	0.15913	0.27884	0.70786	0.250323350910357	0.738036016316784
"47079"	"tennessee"	"east_south_central"	31115	0.08957	0.89208	31027	0.13685	0.495	0.4829	32330	0.08039	0.89165	32760	0.1618	0.38044	0.60406	32330	0.08039	0.89165	32760	0.1618	0.38044	0.60406	0.340664519676381	0.643075956327076
"47081"	"tennessee"	"east_south_central"	22295	0.04526	0.93712	32031	0.13869	0.58356	0.40116	24690	0.04536	0.92831	38516	0.1631	0.41928	0.56296	24690	0.04536	0.92831	38516	0.1631	0.41928	0.56296	0.354575378538512	0.626201448321264
"47083"	"tennessee"	"east_south_central"	8088	0.03314	0.94585	30606	0.14651	0.66549	0.31756	8426	0.02291	0.95122	32828	0.18407	0.5003	0.47943	8426	0.02291	0.95122	32828	0.18407	0.5003	0.47943	0.462504129501156	0.521638586058804
"47085"	"tennessee"	"east_south_central"	17929	0.02939	0.95516	35905	0.11858	0.6294	0.35728	18538	0.02498	0.95097	42310	0.13642	0.47493	0.50369	18538	0.02498	0.95097	42310	0.13642	0.47493	0.50369	0.42332361516035	0.558163265306122
"47087"	"tennessee"	"east_south_central"	10984	0.00146	0.98634	27197	0.17243	0.69499	0.29112	11638	0.00258	0.97843	31809	0.20493	0.49411	0.48545	11638	0.00258	0.97843	31809	0.20493	0.49411	0.48545	0.415509813307803	0.569650550502633
"47089"	"tennessee"	"east_south_central"	44294	0.02319	0.95656	33476	0.13453	0.37098	0.61454	51407	0.02039	0.94483	37411	0.15844	0.27941	0.70645	51407	0.02039	0.94483	37411	0.15844	0.27941	0.70645	0.240819812126388	0.7422146313692
"47091"	"tennessee"	"east_south_central"	17499	0.02423	0.964	23966	0.1983	0.32049	0.66113	18244	0.02072	0.96163	27312	0.23076	0.27871	0.70111	18244	0.02072	0.96163	27312	0.23076	0.27871	0.70111	0.23942525024217	0.744430093639005
"47093"	"tennessee"	"east_south_central"	382032	0.08635	0.881	39129	0.10607	0.40488	0.57675	432226	0.08802	0.85556	45380	0.13852	0.37733	0.60733	432226	0.08802	0.85556	45380	0.13852	0.37733	0.60733	0.34419410745234	0.635934978784438
"47095"	"tennessee"	"east_south_central"	7954	0.31192	0.66633	22579	0.20015	0.63804	0.35117	7832	0.2772	0.70097	25973	0.23468	0.45755	0.52502	7832	0.2772	0.70097	25973	0.23468	0.45755	0.52502	0.423574508864399	0.557259223766172
"47097"	"tennessee"	"east_south_central"	27101	0.3408	0.63817	29657	0.16077	0.55448	0.43699	27815	0.34945	0.61967	33960	0.20262	0.46284	0.52827	27815	0.34945	0.61967	33960	0.20262	0.46284	0.52827	0.461556169429098	0.531307550644567
"47099"	"tennessee"	"east_south_central"	39926	0.0147	0.96829	31211	0.14129	0.45909	0.52612	41869	0.01533	0.95655	34254	0.15023	0.32216	0.65955	41869	0.01533	0.95655	34254	0.15023	0.32216	0.65955	0.278401997503121	0.707668046520796
"47101"	"tennessee"	"east_south_central"	11367	0.01452	0.9707	30606	0.15123	0.51606	0.46086	12161	0.01636	0.95847	33245	0.18198	0.37319	0.61047	12161	0.01636	0.95847	33245	0.18198	0.37319	0.61047	0.308036665956086	0.664250692816031
"47103"	"tennessee"	"east_south_central"	31340	0.07352	0.90265	34600	0.12862	0.47472	0.5099	33361	0.06801	0.89449	40108	0.15644	0.28142	0.70305	33361	0.06801	0.89449	40108	0.15644	0.28142	0.70305	0.24779228621028	0.73899916974866
"47105"	"tennessee"	"east_south_central"	39086	0.01144	0.95896	41372	0.09771	0.35993	0.62575	48556	0.01098	0.93375	51126	0.10516	0.27308	0.7129	48556	0.01098	0.93375	51126	0.10516	0.27308	0.7129	0.229176108039518	0.756865766337352
"47107"	"tennessee"	"east_south_central"	49015	0.04478	0.92717	33049	0.13165	0.37	0.61175	52266	0.03953	0.9175	36969	0.16093	0.29491	0.69131	52266	0.03953	0.9175	36969	0.16093	0.29491	0.69131	0.258334268717028	0.727242114715456
"47109"	"tennessee"	"east_south_central"	24653	0.06235	0.92216	31055	0.15588	0.44532	0.54478	26075	0.05944	0.91755	35114	0.18255	0.30042	0.68461	26075	0.05944	0.91755	35114	0.18255	0.30042	0.68461	0.269446426750943	0.714649811397696
"47111"	"tennessee"	"east_south_central"	20386	0.00216	0.97856	31119	0.15329	0.47127	0.51856	22248	0.00418	0.96027	34710	0.19692	0.27989	0.69905	22248	0.00418	0.96027	34710	0.19692	0.27989	0.69905	0.224797219003476	0.761732329084589
"47113"	"tennessee"	"east_south_central"	91837	0.3246	0.65199	37535	0.12541	0.4651	0.52644	98294	0.36255	0.59237	39195	0.14548	0.46091	0.53118	98294	0.36255	0.59237	39195	0.14548	0.46091	0.53118	0.451205426261335	0.540389766778895
"47115"	"tennessee"	"east_south_central"	27776	0.04137	0.9433	32566	0.13472	0.53083	0.45376	28237	0.03584	0.93852	37067	0.15529	0.39398	0.58984	28237	0.03584	0.93852	37067	0.15529	0.39398	0.58984	0.379853902345252	0.602460592079969
"47117"	"tennessee"	"east_south_central"	26767	0.07774	0.8942	39404	0.10229	0.54568	0.43862	30617	0.06542	0.88493	41681	0.13871	0.38267	0.59837	30617	0.06542	0.88493	41681	0.13871	0.38267	0.59837	0.346910243265915	0.635939975766614
"47119"	"tennessee"	"east_south_central"	69498	0.14251	0.82394	41564	0.10921	0.47551	0.50983	80956	0.12543	0.82362	43564	0.13937	0.38671	0.60082	80956	0.12543	0.82362	43564	0.13937	0.38671	0.60082	0.358270938797781	0.627421261632665
"47121"	"tennessee"	"east_south_central"	11086	0.01245	0.97655	30102	0.16967	0.4587	0.53009	11753	0.00987	0.96495	35809	0.20625	0.32381	0.66014	11753	0.00987	0.96495	35809	0.20625	0.32381	0.66014	0.293835270338555	0.689236988377969
"47123"	"tennessee"	"east_south_central"	38961	0.02269	0.94869	31156	0.15652	0.40967	0.57787	44519	0.0208	0.9358	36314	0.17503	0.30119	0.68451	44519	0.0208	0.9358	36314	0.17503	0.30119	0.68451	0.267647058823529	0.717953431372549
"47125"	"tennessee"	"east_south_central"	134768	0.1918	0.73171	39965	0.09881	0.48197	0.50312	172331	0.19139	0.70989	46523	0.11615	0.45501	0.5339	172331	0.19139	0.70989	46523	0.11615	0.45501	0.5339	0.439322315242494	0.544150548498845
"47127"	"tennessee"	"east_south_central"	5740	0.02718	0.95836	37231	0.1061	0.4811	0.49761	6362	0.02279	0.95379	46494	0.11066	0.29844	0.68089	6362	0.02279	0.95379	46494	0.11066	0.29844	0.68089	0.251875669882101	0.733476241514827
"47129"	"tennessee"	"east_south_central"	19757	0.02227	0.9672	28656	0.16166	0.47403	0.51022	21987	0.03666	0.94424	34348	0.1772	0.28863	0.69144	21987	0.03666	0.94424	34348	0.1772	0.28863	0.69144	0.264923076923077	0.718153846153846
"47131"	"tennessee"	"east_south_central"	32450	0.09849	0.88157	34348	0.12308	0.48682	0.49582	31807	0.10586	0.85921	38157	0.16198	0.32168	0.66256	31807	0.10586	0.85921	38157	0.16198	0.32168	0.66256	0.270006506180872	0.716818477553676
"47133"	"tennessee"	"east_south_central"	20118	0.00278	0.98588	28302	0.15926	0.60125	0.38354	22083	0.00394	0.97681	32574	0.16759	0.42252	0.55573	22083	0.00394	0.97681	32574	0.16759	0.42252	0.55573	0.365939663053415	0.623220582473554
"47135"	"tennessee"	"east_south_central"	7631	0.01704	0.96554	29098	0.14572	0.57572	0.40649	7915	0.01503	0.95818	32054	0.18294	0.443	0.532	7915	0.01503	0.95818	32054	0.18294	0.443	0.532	0.378481495612362	0.602060282334987
"47137"	"tennessee"	"east_south_central"	4945	0.00101	0.99151	25607	0.17452	0.41938	0.57213	5077	0.00098	0.98345	29945	0.18436	0.31973	0.66866	5077	0.00098	0.98345	29945	0.18436	0.31973	0.66866	0.290678659035159	0.697874080130826
"47139"	"tennessee"	"east_south_central"	16050	0.00137	0.98349	30756	0.13402	0.46014	0.51966	16825	0.00297	0.97456	34441	0.15744	0.32672	0.65636	16825	0.00297	0.97456	34441	0.15744	0.32672	0.65636	0.306321175111404	0.677999669912527
"47141"	"tennessee"	"east_south_central"	62315	0.01707	0.94525	32360	0.13546	0.48066	0.50129	72321	0.02012	0.92001	33092	0.16943	0.35653	0.62604	72321	0.02012	0.92001	33092	0.16943	0.35653	0.62604	0.305859727618823	0.676714156756545
"47143"	"tennessee"	"east_south_central"	28400	0.02042	0.95412	31565	0.14162	0.38088	0.60377	31809	0.01937	0.93354	33946	0.16772	0.26175	0.72411	31809	0.01937	0.93354	33946	0.16772	0.26175	0.72411	0.248156551332955	0.736717716014369
"47145"	"tennessee"	"east_south_central"	51910	0.02714	0.95242	34376	0.1271	0.44898	0.53198	54181	0.02658	0.94419	39007	0.15101	0.31036	0.67271	54181	0.02658	0.94419	39007	0.15101	0.31036	0.67271	0.285280584412504	0.698211659788435
"47147"	"tennessee"	"east_south_central"	54433	0.08618	0.89133	44369	0.09419	0.50828	0.47982	66283	0.07444	0.87381	50539	0.1077	0.33744	0.64833	66283	0.07444	0.87381	50539	0.1077	0.33744	0.64833	0.31535096062393	0.671143237587978
"47149"	"tennessee"	"east_south_central"	182023	0.09511	0.85731	47801	0.08292	0.44	0.53786	262604	0.12523	0.78223	53983	0.09476	0.39769	0.58869	262604	0.12523	0.78223	53983	0.09476	0.39769	0.58869	0.368361398963731	0.615578448834197
"47151"	"tennessee"	"east_south_central"	21127	9e-04	0.98533	25152	0.20855	0.44853	0.54104	22228	0.00094	0.98313	28914	0.24312	0.25358	0.72696	22228	0.00094	0.98313	28914	0.24312	0.25358	0.72696	0.217756448710258	0.767396520695861
"47153"	"tennessee"	"east_south_central"	11370	0.00193	0.98663	31573	0.14934	0.42398	0.55801	14112	0.00149	0.95968	37810	0.15164	0.3158	0.66397	14112	0.00149	0.95968	37810	0.15164	0.3158	0.66397	0.289437852557868	0.688776502625948
"47155"	"tennessee"	"east_south_central"	71170	0.00556	0.97274	34970	0.12753	0.3236	0.65973	89889	0.00791	0.9369	41466	0.12345	0.2535	0.73427	89889	0.00791	0.9369	41466	0.12345	0.2535	0.73427	0.219015831758034	0.767338137996219
"47157"	"tennessee"	"east_south_central"	897472	0.48561	0.47337	41048	0.14115	0.56541	0.42095	927644	0.52108	0.40562	41880	0.17237	0.63412	0.35988	927644	0.52108	0.40562	41880	0.17237	0.63412	0.35988	0.626302431024763	0.365573474237287
"47159"	"tennessee"	"east_south_central"	17712	0.02529	0.95416	36412	0.12043	0.66467	0.32444	19166	0.02139	0.9485	40163	0.1271	0.38651	0.58946	19166	0.02139	0.9485	40163	0.1271	0.38651	0.58946	0.348397119050981	0.634373676034458
"47161"	"tennessee"	"east_south_central"	12370	0.01285	0.95271	33169	0.12692	0.60017	0.38185	13324	0.01411	0.94604	38410	0.14605	0.44852	0.53677	13324	0.01411	0.94604	38410	0.14605	0.44852	0.53677	0.404496578690127	0.579276637341153
"47163"	"tennessee"	"east_south_central"	153048	0.01887	0.96552	34767	0.11824	0.38319	0.60082	156823	0.02123	0.95144	37672	0.13661	0.28679	0.70016	156823	0.02123	0.95144	37672	0.13661	0.28679	0.70016	0.255761870539669	0.727491518058596
