STCOU,County Population,Black Population (%),White Population (%),Median Income,% Below Poverty,Blue,Red
18021,26556,0.003313752,0.983845459,38197,0.092295526,0.354892695,0.629356172
18023,33866,0.003041398,0.943778421,41586,0.081911061,0.331453007,0.649713402
18025,10743,0.001582426,0.9826864,33770,0.141022061,0.431693989,0.552862913
18027,29820,0.004493628,0.97518444,35218,0.122434608,0.276303657,0.704026227
18029,46109,0.006224381,0.980632848,50547,0.06391377,0.341076487,0.648838527
18031,24555,0.000488699,0.984972511,42495,0.080472409,0.31501472,0.666775706
18033,40285,0.002507137,0.977559886,46357,0.05724215,0.346463547,0.631193326
18035,118769,0.067163991,0.907332722,35791,0.113236619,0.472874714,0.500713525
18037,39674,0.001411504,0.975399506,46484,0.045218531,0.328302374,0.653637771
18039,182791,0.052250931,0.86399768,44986,0.083302788,0.301053559,0.674644837
18041,25588,0.016726591,0.971627325,39133,0.093950289,0.394934659,0.585174049
18043,70823,0.044138204,0.932267766,44789,0.080383491,0.43986014,0.548984349
18045,17954,0.00105826,0.987078088,39486,0.081653114,0.373163027,0.605411345
18047,22151,0.000316013,0.990203603,45385,0.073585843,0.310708718,0.669984411
18049,20511,0.007605675,0.962117888,39280,0.087757789,0.355470157,0.626636244
18051,32500,0.019138462,0.964615385,39438,0.079538462,0.421289573,0.561574209
18053,73403,0.071945288,0.892265984,36741,0.109913764,0.368073979,0.612180702
18055,33157,0.000784148,0.985945653,35155,0.098893145,0.388144861,0.590538078
18057,182740,0.015355149,0.943827296,76478,0.032713144,0.237099281,0.742459763
18059,55391,0.001335957,0.984401798,57384,0.04479067,0.28335512,0.694684096
18061,34325,0.003670794,0.983801894,44606,0.072949745,0.394065521,0.584787863
18063,104093,0.011163095,0.967058304,58193,0.040675165,0.26816837,0.712339325
18065,48508,0.008575905,0.979632226,39726,0.084748907,0.417526618,0.563527164
18067,84964,0.065474789,0.89726237,45800,0.087342875,0.378325268,0.596304443
18069,38075,0.001812213,0.981510177,43091,0.064005253,0.281737346,0.691723666
18071,41335,0.005491714,0.961316076,40700,0.077900085,0.365018491,0.620052048
18073,30043,0.003461705,0.979729055,45118,0.068102387,0.335273574,0.645831468
18075,21806,0.002522242,0.976382647,36412,0.096945795,0.394396015,0.583686177
18077,31705,0.014540293,0.961930295,38566,0.095820848,0.428882742,0.551672115
18079,27554,0.007476228,0.974522755,39514,0.086956522,0.373815041,0.603749737
18081,115209,0.007933408,0.970375578,53930,0.058181218,0.282660108,0.695393056
18083,39256,0.018544936,0.963674343,32454,0.13014571,0.418493424,0.563637571
18085,74057,0.006008885,0.9457715,45539,0.063370107,0.228800823,0.753045404
18087,34909,0.00189063,0.967372311,44096,0.080695523,0.327973119,0.652466099
18089,484564,0.253264791,0.667177091,41529,0.11074079,0.619782493,0.360177051
18091,110106,0.101320546,0.862550633,40926,0.090467368,0.496540619,0.477872544
18093,45922,0.003876138,0.97924742,37743,0.087256653,0.314149424,0.6614422
18095,133358,0.078817919,0.899023681,39690,0.08908352,0.448195955,0.535391451
18097,860454,0.241691014,0.704862782,41304,0.102060075,0.479412511,0.492349135
18099,45128,0.00301365,0.955260592,42947,0.075740117,0.343095975,0.635665635
18101,10369,0.001543061,0.989295014,37656,0.101359823,0.329355609,0.652636147
18103,36082,0.030042681,0.936866027,39991,0.088520592,0.321395421,0.649829827
18105,120563,0.029984324,0.90832179,35453,0.099367136,0.435678767,0.476056688
18107,37629,0.007653671,0.967711074,42027,0.082781897,0.297610869,0.678650485
18109,66689,0.000749749,0.985904722,49387,0.071151164,0.282628426,0.693683064
18111,14566,0.001716326,0.973293972,41611,0.078882329,0.381306715,0.589836661
18113,46275,0.004084279,0.939816316,43793,0.06900054,0.339195273,0.640334834
18115,5623,0.004801707,0.987017606,41973,0.067401743,0.381621188,0.607945425
18117,19306,0.006319279,0.978970268,32787,0.11928934,0.348753017,0.628452668
18119,21786,0.002524557,0.982144496,36885,0.106169099,0.346455482,0.618022451
18121,17241,0.021460472,0.964271214,36360,0.107244359,0.384830154,0.595780983
18123,18899,0.014498122,0.976083391,37549,0.083126091,0.517530797,0.468525789
18125,12837,0.001012698,0.991041521,36581,0.085845603,0.413360838,0.56585211
18127,146798,0.009155438,0.953323615,54648,0.056526656,0.451177204,0.524722961
18129,27061,0.008647131,0.979675548,46852,0.06891837,0.398739874,0.584878488
18131,13755,0.009233006,0.975281716,36898,0.093347874,0.347770931,0.63374411
18133,36019,0.029345623,0.948693745,40328,0.075460174,0.347316991,0.619324404
18135,27401,0.002554651,0.98058465,36257,0.101894091,0.385511251,0.594157126
18137,26523,0.000490141,0.982958187,43174,0.074011236,0.327681499,0.654613583
18139,18261,0.005969005,0.976945403,39568,0.079185149,0.325370675,0.651976936
18141,265559,0.114558347,0.823568397,40952,0.096603768,0.489392043,0.488140427
18143,22960,0.000479094,0.98641115,35699,0.117203833,0.498980372,0.479352536
18145,43445,0.007595811,0.972586028,44473,0.072275291,0.35101241,0.626387982
18147,20391,0.006032073,0.977048698,43805,0.07096268,0.417491933,0.567041282
18149,23556,0.002249958,0.975165563,37130,0.109653591,0.475347661,0.499827606
18151,33214,0.003703258,0.971909436,44571,0.069609201,0.3638379,0.616564689
18153,21751,0.042664705,0.941106156,33803,0.114661395,0.463931252,0.522754781
18155,9065,0.002316602,0.987755102,36483,0.11693326,0.412472985,0.565297931
18157,148955,0.025188815,0.888550233,40097,0.092061361,0.39356302,0.563905389
18159,16577,0.001387465,0.983471074,49539,0.058635459,0.32695462,0.65390924
18161,7349,0.00231324,0.986936998,37700,0.089399918,0.327793494,0.649929279
18163,171922,0.081885972,0.892957271,38691,0.101993927,0.441279957,0.541308648
18165,16788,0.00262092,0.983917084,36703,0.089587801,0.508065732,0.471883009
18167,105848,0.060388482,0.906630262,34145,0.121485526,0.48498399,0.497432925
18169,34960,0.004061785,0.973827231,41241,0.072540046,0.331987891,0.645889932
18171,8419,0.000831453,0.990854021,42718,0.074236845,0.390392781,0.588641189
18173,52383,0.010022335,0.974610083,51251,0.057194128,0.392173562,0.591913577
18175,27223,0.001322411,0.987547295,37758,0.09918084,0.374961739,0.598714417
18177,71097,0.051014811,0.920376387,36157,0.10508179,0.408452944,0.567492346
18179,27600,0.001630435,0.983188406,44747,0.058188406,0.294211506,0.687439057
18181,25267,0.001583093,0.951992718,41530,0.074405351,0.369042811,0.609551696
18183,30707,0.001856254,0.983651936,47512,0.053212623,0.330357143,0.64993565
19000,2926324,0.021136757,0.939280818,40443,0.081222722,0.48535646,0.482206477
19001,8243,0.00072789,0.989081645,37428,0.081645032,0.425175843,0.551782683
19003,4482,0.000669344,0.989067381,32373,0.105979473,0.418181818,0.545454545
19005,14675,0.001431005,0.958773424,35216,0.089267462,0.446146704,0.507118539
19007,13721,0.004227097,0.981633992,29929,0.13978573,0.448807854,0.52454418
19009,6830,0.001464129,0.991654466,33989,0.089311859,0.470401691,0.5044926
19011,25308,0.002015173,0.988422633,44742,0.060613245,0.502719701,0.46472888
19013,128012,0.079515983,0.884245227,37872,0.097654907,0.546646092,0.426032495
19015,26224,0.003622636,0.985280659,41973,0.067495424,0.511878521,0.459221161
19017,23325,0.004801715,0.982165059,42753,0.054233655,0.462550336,0.507829978
19019,21093,0.002702318,0.984070545,39651,0.088228322,0.536131775,0.434856536
19021,20411,0.00352751,0.880015678,36401,0.088677674,0.413313276,0.54581923
19023,15305,0.000849396,0.9895459,37880,0.07245998,0.406751933,0.570642475
19025,11115,0.006927575,0.980566802,34677,0.093117409,0.422931958,0.550684388
19027,21421,0.00177396,0.988655992,39014,0.071892069,0.466450669,0.50992893
19029,14684,0.002111141,0.988354672,34618,0.099904658,0.360610465,0.611337209
19031,18187,0.001869467,0.984714356,44431,0.057348656,0.483341323,0.48310163
19033,46447,0.008030659,0.962624066,37503,0.080112817,0.549814999,0.424014078
19035,13035,0.003145378,0.983275796,37054,0.074415036,0.431583738,0.525333738
19037,13095,0.000534555,0.987476136,39009,0.079037801,0.52171932,0.445929526
19039,9133,0.00109493,0.966385635,36330,0.097777291,0.498323755,0.475095785
19041,17372,0.001726917,0.980831223,38258,0.073106148,0.434679335,0.526788071
19043,18678,0.001392012,0.989292215,35635,0.08202163,0.494458056,0.470656866
19045,50149,0.018863786,0.958723005,38707,0.094837385,0.553471596,0.416095582
19047,16942,0.007614213,0.930999882,35406,0.099988195,0.432951945,0.531197559
19049,40750,0.007361963,0.947460123,51375,0.052834356,0.442886705,0.53316089
19051,8541,0.001756235,0.983491394,33949,0.12680014,0.44997339,0.520489622
19053,8689,0.009782484,0.964552883,28475,0.139716883,0.451334592,0.513076301
19055,18404,0.000706368,0.99277331,39292,0.07661378,0.456102527,0.51179782
19057,42351,0.035678024,0.936908219,38529,0.099005927,0.586160599,0.38135812
19059,16424,0.001765709,0.989040429,41086,0.066792499,0.450683413,0.520256126
19061,89143,0.008604153,0.970698765,41259,0.071413347,0.554051038,0.408253354
19063,11027,0.002357849,0.973791602,34709,0.088056588,0.467602592,0.503455724
19065,22008,0.005270811,0.977144675,33874,0.098509633,0.482278349,0.493399854
19067,16900,0.002307692,0.98112426,36349,0.094615385,0.529151699,0.440867643
19069,10704,0.000840807,0.949177877,37747,0.076139761,0.429728635,0.538072094
19071,8010,0.000374532,0.980149813,38830,0.095380774,0.403484513,0.572179204
19073,10366,0.001447038,0.981574378,35214,0.094153965,0.487603306,0.483577029
19075,12369,0.000808473,0.989732396,42286,0.052146495,0.350024546,0.630175094
19077,11353,0.001233154,0.986082974,38157,0.087113538,0.455842019,0.519290547
19079,16438,0.002311717,0.967149288,40324,0.071115708,0.44982836,0.523897544
19081,12100,0.000909091,0.977024793,39398,0.062479339,0.419455682,0.549466716
19083,18812,0.006166277,0.971401233,36582,0.079630023,0.442679312,0.531831654
19085,15666,0.000829823,0.986850504,39295,0.079726797,0.389882317,0.581079016
19087,20336,0.014850511,0.947777341,40485,0.078924076,0.450582401,0.516203437
19089,9932,0.001107531,0.990636327,36380,0.086890858,0.540191494,0.427967045
19091,10381,0.001059628,0.986321164,39526,0.078605144,0.394534413,0.57611336
19093,7837,0.001020799,0.990174812,36572,0.082301901,0.404182183,0.563735319
19095,15671,0.001722928,0.986982324,43649,0.056346117,0.435721031,0.525293403
19097,20296,0.000985416,0.989603863,36066,0.094008672,0.547497786,0.417294066
19099,37213,0.00830355,0.975814903,44046,0.061725741,0.487748809,0.489430894
19101,16181,0.006427291,0.960200235,35808,0.11124158,0.379305776,0.430312666
19103,111006,0.029034467,0.901311641,42827,0.083806281,0.590763516,0.339195361
19105,20221,0.017852727,0.966767222,38612,0.077543148,0.512960735,0.459477196
19107,11400,0.000701754,0.99,35333,0.104824561,0.440873257,0.519708914
19109,17163,0.001107033,0.987589582,36412,0.087630368,0.446046407,0.519486371
19111,38052,0.028014296,0.942447178,37192,0.101545254,0.581221337,0.382512672
19113,191701,0.025659751,0.938957022,48597,0.060714342,0.531119656,0.439009819
19115,12183,0.002544529,0.939095461,41180,0.083887384,0.494716411,0.475954281
19117,9422,0.001273615,0.984398217,32947,0.116960306,0.449453869,0.525679758
19119,11763,0.000935136,0.991328743,38539,0.0737907,0.245788094,0.733433171
19121,14019,0.000855981,0.985662315,43836,0.064769242,0.443822643,0.525469938
19123,22335,0.006357734,0.972017014,39904,0.091336467,0.353138426,0.625694226
19125,32052,0.004180706,0.97457257,45003,0.066454511,0.398459189,0.580094392
19127,39311,0.009284933,0.904352471,39123,0.093765104,0.472197004,0.498467998
19129,14547,0.002818451,0.979652162,42625,0.074104626,0.344716822,0.622823331
19131,10874,0.001747287,0.992734964,36666,0.082398381,0.513366912,0.462611391
19133,10020,0.000798403,0.983433134,34179,0.101796407,0.45745614,0.505263158
19135,8016,0.001996008,0.984031936,36031,0.10254491,0.465862353,0.50945983
19137,11771,0.000764591,0.981989636,34710,0.097357914,0.34074898,0.633481646
19139,41722,0.007046642,0.907243181,43948,0.086884617,0.501244091,0.465476487
19141,15102,0.003443253,0.980466163,37747,0.071579923,0.3080636,0.663543441
19143,7003,0.001142368,0.980436956,36830,0.066971298,0.298073784,0.673849167
19145,16976,0.016611687,0.961062677,36848,0.103734684,0.324833546,0.649950418
19147,10147,0.000886962,0.986202819,33824,0.087710653,0.482272445,0.485382542
19149,24849,0.002897501,0.981649161,43900,0.062416999,0.345819332,0.611682151
19151,8662,0.002424382,0.984876472,34722,0.087624105,0.41922241,0.541415117
19153,374601,0.048352781,0.883385255,48413,0.071580161,0.515109062,0.458910126
19155,87704,0.007650734,0.959830794,40722,0.086723525,0.427249253,0.544956045
19157,18815,0.005474356,0.967419612,39806,0.074887058,0.470155902,0.489532294
19159,5469,0.001097093,0.990674712,30521,0.136953739,0.462852897,0.508543834
19161,11529,0.002602134,0.985254575,34176,0.096365687,0.417047487,0.551559706
19163,158668,0.061064613,0.885377014,45332,0.093818539,0.508119828,0.46481408
19165,13173,0.000986867,0.986791164,38407,0.073787292,0.362622733,0.608254285
19167,31589,0.002026022,0.973313495,41787,0.058374751,0.146202015,0.833174517
19169,79981,0.018291844,0.911441467,42911,0.073404934,0.494231422,0.458884742
19171,18103,0.002541015,0.903828095,38609,0.082803955,0.486470235,0.485147324
19173,6958,0.000287439,0.977148606,32375,0.118712274,0.402777778,0.571705426
19175,12309,0.002274758,0.984401657,33473,0.099033228,0.442508711,0.523170732
19177,7809,0.000640287,0.986169804,32243,0.119861698,0.404380792,0.566133109
19179,36051,0.009347868,0.962774958,33177,0.119497379,0.551885858,0.417002444
19181,40671,0.002655455,0.980772541,51426,0.052543581,0.484455299,0.489543581
19183,20670,0.002902758,0.970440252,40464,0.073149492,0.432372993,0.530789532
19185,6730,0.000594354,0.98781575,30116,0.139078752,0.430321086,0.551473022
19187,40235,0.033900833,0.933863552,35999,0.097278489,0.497360394,0.479352417
19189,11723,0.00179135,0.973726862,39710,0.071654013,0.486882576,0.481635607
19191,21310,0.005068043,0.978507743,40313,0.06691694,0.460762451,0.493469258
19193,103877,0.020187337,0.874832735,39632,0.092368859,0.466830272,0.497783407
19195,7909,0.002781641,0.983689468,37452,0.068403085,0.551448551,0.414335664
19197,14334,0.001674341,0.959257709,37624,0.075415097,0.441287879,0.534090909
20000,2688418,0.057356408,0.860708417,41150,0.087444363,0.372383228,0.58041555
20001,14385,0.016266945,0.94800139,32416,0.123879041,0.369753729,0.586021505
20003,8110,0.003205919,0.974106042,34035,0.119975339,0.381541116,0.570442783
20005,16774,0.053237153,0.916239418,35784,0.107428163,0.459565217,0.489565217
20007,5307,0.003768607,0.970604862,33828,0.106086301,0.255004003,0.70256205
20009,28205,0.01145187,0.929799681,33924,0.105406843,0.295572798,0.666544957
20011,15379,0.03082125,0.940633331,31924,0.130372586,0.350507292,0.610653139
20013,10724,0.015572548,0.868705707,33145,0.121409922,0.322319335,0.636324877
20015,59482,0.013768871,0.949379644,48336,0.070811338,0.321636035,0.636939339
20017,3030,0.010231023,0.968976898,33726,0.102970297,0.296886864,0.643887623
20019,4359,0.002982335,0.938288598,29463,0.141546226,0.235638298,0.716489362
20021,22605,0.006149082,0.922671975,31424,0.136474231,0.414348302,0.549178532
20023,3165,0.001263823,0.979146919,31685,0.112480253,0.202663578,0.7596989
20025,2390,0.00251046,0.957740586,35774,0.09790795,0.231562252,0.734337827
20027,8822,0.005667649,0.977216051,35360,0.092269327,0.232632094,0.733365949
20029,10268,0.003408648,0.982956759,32215,0.107810674,0.291805463,0.648012436
20031,8865,0.002481669,0.969543147,37967,0.082910321,0.296039604,0.668316832
20033,1967,0.000508388,0.979664464,30882,0.095068632,0.209741551,0.755467197
20035,36291,0.026976385,0.901270287,35817,0.107602436,0.389514426,0.568613652
20037,38242,0.018278333,0.932900999,30576,0.127320747,0.470666489,0.476253825
20039,3472,0.005184332,0.978686636,31259,0.114631336,0.241046049,0.713473565
20041,19344,0.005841605,0.96438172,37187,0.078732423,0.298195749,0.647923875
20043,8249,0.020002425,0.948478603,34190,0.106437144,0.310770074,0.644012058
20045,99962,0.042396111,0.860927152,39183,0.094135772,0.458080225,0.428284552
20047,3449,0.00318933,0.925195709,32252,0.110756741,0.285988484,0.679462572
