STCOU,County Population,Black Population (%),White Population (%),Median Income,% Below Poverty,Blue,Red
31009,478,0.00209205,0.991631799,36074,0.171548117,0.136075949,0.841772152
31011,5505,0.00417802,0.984922797,42377,0.095912807,0.261636107,0.720028209
31013,11308,0.004598514,0.89750619,49319,0.101963212,0.378790922,0.588873268
31015,2099,0.000476417,0.96950929,32607,0.130538352,0.225225225,0.755855856
31017,3145,0.00063593,0.981875994,27318,0.127503975,0.198468411,0.770899809
31019,46102,0.008307666,0.927204893,45009,0.109344497,0.304099933,0.67884725
31021,6858,0.003791193,0.959317585,42242,0.102653835,0.417183348,0.563035134
31023,8395,0.002858845,0.97581894,48201,0.093388922,0.309976556,0.666058869
31025,25241,0.003446773,0.968939424,58141,0.067192267,0.392097014,0.587361821
31027,8852,0.000790782,0.983167646,41817,0.079304112,0.285098227,0.697652132
31029,3966,0.001260716,0.918809884,43720,0.094301563,0.184924078,0.800976139
31031,5713,0.002275512,0.906704008,35897,0.119026781,0.195815626,0.771493952
31033,9998,0.00190038,0.940588118,47158,0.094518904,0.242405456,0.738169043
31035,6542,0.003362886,0.929685112,44391,0.098593702,0.257171118,0.717771184
31037,10515,0.008464099,0.726105563,42810,0.08806467,0.351233219,0.630034343
31039,9139,0.001422475,0.932049458,42392,0.092460882,0.311720088,0.668460974
31041,10939,0.002559649,0.974769175,38732,0.110247737,0.213696665,0.771064898
31043,21006,0.031419594,0.705036656,42192,0.124059792,0.468105066,0.514696685
31045,9182,0.01459377,0.893922893,35165,0.169353082,0.340397351,0.629403974
31047,24326,0.03058456,0.780152923,40048,0.118926252,0.300400701,0.683696469
31049,1941,0.000515198,0.970118496,38594,0.106646059,0.244712991,0.737160121
31051,6000,0.003,0.924666667,42487,0.103166667,0.338582677,0.638869005
31053,36691,0.005587201,0.908587937,47325,0.095091439,0.430160772,0.550289389
31055,517110,0.116166773,0.763909033,49944,0.115083831,0.515260189,0.468859864
31057,2008,0.003486056,0.953187251,37849,0.137948207,0.213935231,0.768400393
31059,5890,0.006112054,0.968251273,44373,0.09286927,0.326433661,0.649134713
31061,3225,0.000620155,0.980775194,38510,0.117209302,0.284793814,0.695231959
31063,2756,0,0.983671988,42172,0.112481858,0.248575499,0.736467236
31065,4959,0.002016536,0.968743698,40070,0.12179875,0.238831615,0.740979381
31067,22311,0.003227108,0.968580521,42132,0.111424858,0.440255906,0.534940945
31069,2057,0.001944579,0.965969859,33572,0.117647059,0.248681898,0.741652021
31071,2049,0.001464129,0.992191313,41393,0.107369449,0.205825243,0.776699029
31073,2044,0.003913894,0.970645793,49336,0.084637965,0.248091603,0.740458015
31075,614,0,0.983713355,41527,0.09771987,0.111716621,0.866485014
31077,2538,0.006304177,0.976359338,36447,0.117809299,0.381984987,0.596330275
31079,58607,0.017455253,0.826061733,44487,0.117545686,0.369282121,0.610079451
31081,9124,0.00208242,0.981477422,50850,0.074309513,0.277557825,0.706188789
31083,3423,0.000292141,0.983640082,41112,0.114519427,0.227633069,0.752548131
31085,967,0,0.971044467,39449,0.162357808,0.153707052,0.83363472
31087,2908,0.002407153,0.976272352,36821,0.129298487,0.250906454,0.725888325
31089,10435,0.001533301,0.970963105,38997,0.116051749,0.21893848,0.753116204
31091,736,0,0.989130435,35638,0.089673913,0.171232877,0.810502283
31093,6274,0.002390819,0.975773032,42978,0.111890341,0.361481976,0.616488652
31095,7547,0.003180072,0.970319332,40452,0.107062409,0.411144171,0.5688396
31097,5217,0.05328733,0.87138202,41092,0.087598237,0.433175355,0.541232227
31099,6489,0.001849283,0.968408075,51165,0.08491293,0.278095238,0.706031746
31101,8368,0.002151052,0.956620459,39587,0.10540153,0.24546371,0.741431452
31103,824,0,0.991504854,32585,0.226941748,0.21575985,0.767354597
31105,3821,0.00157027,0.941900026,39396,0.109133735,0.24240751,0.743235781
31107,8701,0.000919435,0.891047006,35292,0.145500517,0.307296768,0.667972576
31109,285407,0.034757382,0.871089357,47915,0.098406837,0.515601224,0.465903208
31111,36288,0.007220018,0.94325948,45183,0.092840608,0.310007987,0.664557351
31113,763,0.001310616,0.984272608,38810,0.100917431,0.194711538,0.786057692
31115,632,0.001582278,0.988924051,32989,0.172468354,0.218829517,0.768447837
31117,539,0.003710575,0.981447124,38192,0.12244898,0.153583618,0.819112628
31119,34876,0.012730818,0.881752495,42920,0.11429063,0.29490922,0.68743325
31121,7845,0.001912046,0.962396431,45528,0.096749522,0.287379773,0.692218012
31123,5042,0.002380008,0.912336374,38485,0.130702102,0.236920459,0.733730328
31125,3735,0.002141901,0.979651941,40644,0.12021419,0.321616872,0.653778559
31127,7248,0.008692053,0.969370861,41160,0.108995585,0.356937248,0.61427749
31129,4500,0.001333333,0.974,34894,0.129555556,0.295812697,0.674470959
31131,15740,0.00476493,0.94866582,46921,0.092566709,0.411026509,0.568668923
31133,2773,0.003245582,0.976559683,36611,0.117562207,0.348988439,0.62066474
31135,2970,0.003703704,0.971043771,48655,0.102020202,0.218309859,0.769014085
31137,9188,0.001414889,0.968545929,46567,0.10034828,0.234741784,0.751173709
31139,7266,0.001926782,0.983622351,45988,0.095100468,0.242715437,0.739305642
31141,32237,0.004497937,0.900238856,46400,0.075875547,0.282861401,0.698435171
31143,5406,0.001109878,0.97891232,48898,0.071217166,0.262681872,0.716476602
31145,11055,0.007327001,0.959927635,40572,0.100407056,0.241078509,0.740483743
31147,8363,0.001793615,0.942963052,35508,0.104866675,0.381300403,0.590221774
31149,1526,0.000655308,0.984927916,31273,0.169724771,0.173533084,0.799001248
31151,14200,0.008802817,0.829788732,45721,0.088943662,0.509236336,0.463530756
31153,158840,0.039794762,0.874332662,67541,0.050182574,0.411778542,0.570638911
31155,20780,0.003416747,0.97213667,54870,0.070596728,0.368879749,0.60595378
31157,36970,0.005517988,0.873870706,37711,0.135298891,0.322131704,0.659063136
31159,16750,0.00358209,0.974029851,56195,0.071164179,0.359011821,0.617213441
31161,5469,0.002194185,0.846407021,29652,0.147924666,0.184402924,0.788383428
31163,3152,0.000951777,0.990482234,35411,0.113895939,0.372137405,0.6043257
31165,1311,0.000762777,0.961098398,37150,0.127383677,0.159836066,0.823770492
31167,6129,0.006689509,0.948604993,46852,0.086963616,0.266132265,0.713827655
31169,5228,0.002295333,0.979342005,42895,0.101951033,0.323429861,0.657766077
31171,647,0.001545595,0.981452859,35478,0.119010819,0.130769231,0.848717949
31173,6940,0.002449568,0.403602305,36058,0.283717579,0.526810913,0.457196613
31175,4260,0.001408451,0.974647887,37366,0.121126761,0.291374329,0.68386298
31177,20234,0.006029455,0.97227439,59181,0.064050608,0.359593023,0.622577519
31179,9595,0.013444502,0.947472642,43223,0.102449192,0.327993697,0.65730042
31181,3812,0.004721931,0.959863589,37189,0.102308499,0.303797468,0.678591084
31183,818,0,0.982885086,31612,0.183374083,0.218181818,0.759090909
31185,13665,0.011562386,0.949871936,49009,0.094914014,0.244671133,0.738124239
32001,24877,0.01587812,0.820315954,52055,0.105076979,0.329467232,0.644224422
32003,1951269,0.104741581,0.608891957,53512,0.105121846,0.58473798,0.394792774
32005,46997,0.004276869,0.896440198,60578,0.076175075,0.411982705,0.565472514
32007,48818,0.007743046,0.794215248,62091,0.070732107,0.283475872,0.68474936
32009,783,0,0.844189017,42526,0.122605364,0.23690205,0.690205011
32011,1987,0.001006543,0.893306492,56815,0.081529945,0.193288591,0.75704698
32013,16528,0.005263795,0.789750726,57309,0.108059051,0.33704096,0.633121469
32015,5775,0.003463203,0.84034632,62329,0.086233766,0.274500476,0.697431018
32017,5345,0.022637979,0.91131899,44387,0.117867166,0.245847176,0.710963455
